filename,class,xmin,ymin,xmax,ymax
3110_jpg.rf.ee371066a1404115719878f89a4ad340.jpg,Helmet,228,115,239,123
3110_jpg.rf.ee371066a1404115719878f89a4ad340.jpg,Mask,231,126,239,131
3110_jpg.rf.ee371066a1404115719878f89a4ad340.jpg,None,216,109,223,133
3112_jpg.rf.8f8e6a7206b098b3104e12c2a6f7aaf0.jpg,None,100,111,110,126
3112_jpg.rf.8f8e6a7206b098b3104e12c2a6f7aaf0.jpg,None,143,117,156,135
3113_jpg.rf.0fda5f23ef181ba1e1862b0f445959f4.jpg,Helmet,83,129,110,156
3114_jpg.rf.13393d6154c6b35249a8e8fbc01c90fa.jpg,Helmet,122,9,180,38
3115_jpg.rf.26931486b558ebeee70dcf09b380dc09.jpg,Helmet,46,201,56,212
3115_jpg.rf.26931486b558ebeee70dcf09b380dc09.jpg,Helmet,189,78,221,119
3116_jpg.rf.784f831eea1263e51acf5a2b752e115f.jpg,Helmet,125,60,167,98
3117_jpg.rf.b20ee3f249ec5a42d98bfe8478cec0ce.jpg,Helmet,169,125,179,137
3117_jpg.rf.b20ee3f249ec5a42d98bfe8478cec0ce.jpg,Helmet,152,125,165,142
3120_jpg.rf.789e86a5b5f78318ef92ab125163a9d6.jpg,Helmet,134,26,163,65
3120_jpg.rf.789e86a5b5f78318ef92ab125163a9d6.jpg,Helmet,263,41,292,71
3120_jpg.rf.789e86a5b5f78318ef92ab125163a9d6.jpg,Helmet,207,70,227,91
3120_jpg.rf.789e86a5b5f78318ef92ab125163a9d6.jpg,Helmet,7,66,34,96
3121_jpg.rf.5ee085f296e1027ef5077369b0d0fe7a.jpg,Helmet,148,57,161,83
3121_jpg.rf.5ee085f296e1027ef5077369b0d0fe7a.jpg,Helmet,168,23,188,48
3121_jpg.rf.5ee085f296e1027ef5077369b0d0fe7a.jpg,Helmet,262,28,279,48
3121_jpg.rf.5ee085f296e1027ef5077369b0d0fe7a.jpg,Helmet,128,94,156,122
3121_jpg.rf.5ee085f296e1027ef5077369b0d0fe7a.jpg,Helmet,26,132,48,155
3121_jpg.rf.5ee085f296e1027ef5077369b0d0fe7a.jpg,Helmet,20,150,48,178
3121_jpg.rf.5ee085f296e1027ef5077369b0d0fe7a.jpg,Helmet,17,170,45,200
3122_jpg.rf.23e7e071b539470552734366bb38b3fa.jpg,Helmet,114,12,163,44
3123_jpg.rf.e220ae60f087ec9df6879c412f0eacc3.jpg,Helmet,196,98,221,117
3123_jpg.rf.e220ae60f087ec9df6879c412f0eacc3.jpg,Helmet,155,80,175,94
3123_jpg.rf.e220ae60f087ec9df6879c412f0eacc3.jpg,Helmet,87,79,108,95
3123_jpg.rf.e220ae60f087ec9df6879c412f0eacc3.jpg,Helmet,117,81,137,96
3124_jpg.rf.592828a69a30f5d659254b393e4add1c.jpg,Helmet,139,195,162,212
3124_jpg.rf.592828a69a30f5d659254b393e4add1c.jpg,Helmet,96,226,108,246
3125_jpg.rf.ac3f49d0274d0848108aad41c0034e0e.jpg,Helmet,221,2,265,46
3125_jpg.rf.ac3f49d0274d0848108aad41c0034e0e.jpg,Helmet,75,36,98,67
3125_jpg.rf.ac3f49d0274d0848108aad41c0034e0e.jpg,Helmet,140,28,181,77
3125_jpg.rf.ac3f49d0274d0848108aad41c0034e0e.jpg,Helmet,33,76,55,98
3126_jpg.rf.2e5ebb34b1d9d77fa9de70d228475a9b.jpg,Helmet,240,105,254,126
3127_jpg.rf.57b0418eb8e9465df067dcce9b8f5a86.jpg,Helmet,128,7,211,91
3128_jpg.rf.1f68e5a8b1a5dd2d8f79dceb9780bbc1.jpg,Helmet,168,42,183,54
3128_jpg.rf.1f68e5a8b1a5dd2d8f79dceb9780bbc1.jpg,Helmet,135,59,150,80
3128_jpg.rf.1f68e5a8b1a5dd2d8f79dceb9780bbc1.jpg,Helmet,104,52,118,68
3128_jpg.rf.1f68e5a8b1a5dd2d8f79dceb9780bbc1.jpg,Helmet,266,63,296,89
3128_jpg.rf.1f68e5a8b1a5dd2d8f79dceb9780bbc1.jpg,Helmet,284,99,300,125
3130_jpg.rf.2b51b475a9a9cba45cc6c4d2cff75ec3.jpg,None,7,148,16,164
3130_jpg.rf.2b51b475a9a9cba45cc6c4d2cff75ec3.jpg,None,77,121,84,133
3130_jpg.rf.2b51b475a9a9cba45cc6c4d2cff75ec3.jpg,None,112,211,124,231
3130_jpg.rf.2b51b475a9a9cba45cc6c4d2cff75ec3.jpg,None,35,146,44,161
3130_jpg.rf.2b51b475a9a9cba45cc6c4d2cff75ec3.jpg,Mask,115,137,120,142
3130_jpg.rf.2b51b475a9a9cba45cc6c4d2cff75ec3.jpg,Helmet,178,132,185,143
3130_jpg.rf.2b51b475a9a9cba45cc6c4d2cff75ec3.jpg,Helmet,295,125,300,133
3130_jpg.rf.2b51b475a9a9cba45cc6c4d2cff75ec3.jpg,Helmet,248,125,253,133
3130_jpg.rf.2b51b475a9a9cba45cc6c4d2cff75ec3.jpg,Helmet,226,127,231,132
3131_jpg.rf.c7fa515b3d477c7c71a8a514c8000fc9.jpg,Helmet,84,49,172,146
3132_jpg.rf.1f735f5524b71a22421ef14ee29305bf.jpg,None,217,16,250,89
3132_jpg.rf.1f735f5524b71a22421ef14ee29305bf.jpg,None,27,37,63,102
3133_jpg.rf.938166db10c5ab2d4180db8dee9ee69e.jpg,Helmet,116,15,130,34
3133_jpg.rf.938166db10c5ab2d4180db8dee9ee69e.jpg,Helmet,83,27,108,62
3133_jpg.rf.938166db10c5ab2d4180db8dee9ee69e.jpg,Helmet,143,30,164,75
3134_jpg.rf.5487997ea2395eb4a185538de22e5481.jpg,Helmet,59,118,82,136
3134_jpg.rf.5487997ea2395eb4a185538de22e5481.jpg,Helmet,97,137,109,147
3134_jpg.rf.5487997ea2395eb4a185538de22e5481.jpg,Helmet,137,140,152,157
3135_jpg.rf.b67be0a8d0a518ed331a954765497edc.jpg,Helmet,204,171,216,181
3135_jpg.rf.b67be0a8d0a518ed331a954765497edc.jpg,Helmet,222,172,237,182
3135_jpg.rf.b67be0a8d0a518ed331a954765497edc.jpg,Helmet,173,173,186,185
3136_jpg.rf.221c26e14754b10d63af170c99c31939.jpg,Helmet,166,50,213,96
3136_jpg.rf.221c26e14754b10d63af170c99c31939.jpg,Helmet,76,62,118,118
3137_jpg.rf.e29e26039e409cced20f56a90692f5cd.jpg,Helmet,101,6,143,88
3138_jpg.rf.65427b421366efd26f40cb0d0ecec933.jpg,Helmet,178,40,219,61
3140_jpg.rf.ae03d549ae428d2a46fd28a5075384d3.jpg,None,189,110,232,193
3140_jpg.rf.ae03d549ae428d2a46fd28a5075384d3.jpg,Helmet,74,2,133,56
3141_jpg.rf.c326753f746e8eb5408029dee64da03e.jpg,Helmet,34,155,52,172
3141_jpg.rf.c326753f746e8eb5408029dee64da03e.jpg,Helmet,63,160,81,182
3142_jpg.rf.c154dbbd21be259a21f09c5f83c97974.jpg,Helmet,78,40,101,64
3142_jpg.rf.c154dbbd21be259a21f09c5f83c97974.jpg,Helmet,147,93,163,111
3142_jpg.rf.c154dbbd21be259a21f09c5f83c97974.jpg,Helmet,173,106,191,119
3142_jpg.rf.c154dbbd21be259a21f09c5f83c97974.jpg,Helmet,109,101,122,118
3143_jpg.rf.59a91fd98f0197778391da499c72cdeb.jpg,Helmet,132,147,142,159
3145_jpg.rf.13d23e2da0b71c1703d49163e8d2e49e.jpg,Helmet,137,42,157,69
3145_jpg.rf.13d23e2da0b71c1703d49163e8d2e49e.jpg,Helmet,221,45,243,75
3145_jpg.rf.13d23e2da0b71c1703d49163e8d2e49e.jpg,Helmet,203,62,220,82
3145_jpg.rf.13d23e2da0b71c1703d49163e8d2e49e.jpg,Helmet,180,61,197,86
3146_jpg.rf.71560b9756fe84d42f493458ccf3e144.jpg,Helmet,224,73,278,132
3146_jpg.rf.71560b9756fe84d42f493458ccf3e144.jpg,Helmet,135,83,210,153
3146_jpg.rf.71560b9756fe84d42f493458ccf3e144.jpg,Helmet,56,52,121,111
3147_jpg.rf.589accce4f26d4489ac3559754d72a94.jpg,Helmet,223,76,231,93
3147_jpg.rf.589accce4f26d4489ac3559754d72a94.jpg,Helmet,231,73,246,86
3147_jpg.rf.589accce4f26d4489ac3559754d72a94.jpg,Helmet,211,77,221,92
3147_jpg.rf.589accce4f26d4489ac3559754d72a94.jpg,Helmet,200,76,209,91
3147_jpg.rf.589accce4f26d4489ac3559754d72a94.jpg,Helmet,29,53,52,71
3147_jpg.rf.589accce4f26d4489ac3559754d72a94.jpg,Mask,31,75,45,89
3147_jpg.rf.589accce4f26d4489ac3559754d72a94.jpg,Mask,196,40,203,48
3148_jpg.rf.e8f017d834f0cbda9d544a999f9f9cef.jpg,Helmet,147,65,174,114
3149_jpg.rf.acb3d09642735b6da5b13a769722eae7.jpg,None,217,71,240,106
3151_jpg.rf.8fb3d2d766b2cfd2da24654565771d4d.jpg,Helmet,163,13,218,90
3151_jpg.rf.8fb3d2d766b2cfd2da24654565771d4d.jpg,Helmet,272,220,299,276
3151_jpg.rf.8fb3d2d766b2cfd2da24654565771d4d.jpg,Helmet,279,181,300,203
3151_jpg.rf.8fb3d2d766b2cfd2da24654565771d4d.jpg,Helmet,41,102,69,143
3152_jpg.rf.2acc9e2a22e970313502d98eff78db78.jpg,Helmet,286,170,296,182
3152_jpg.rf.2acc9e2a22e970313502d98eff78db78.jpg,Helmet,218,125,233,145
3152_jpg.rf.2acc9e2a22e970313502d98eff78db78.jpg,Helmet,190,129,203,148
3152_jpg.rf.2acc9e2a22e970313502d98eff78db78.jpg,Helmet,164,132,178,148
3152_jpg.rf.2acc9e2a22e970313502d98eff78db78.jpg,Helmet,151,130,163,141
3152_jpg.rf.2acc9e2a22e970313502d98eff78db78.jpg,Helmet,118,130,131,145
3152_jpg.rf.2acc9e2a22e970313502d98eff78db78.jpg,Helmet,82,128,99,143
3153_jpg.rf.5e9abe3274e7b5f21773768e89be8684.jpg,Helmet,240,166,249,176
3153_jpg.rf.5e9abe3274e7b5f21773768e89be8684.jpg,Helmet,282,105,295,119
3153_jpg.rf.5e9abe3274e7b5f21773768e89be8684.jpg,Helmet,89,4,133,60
3153_jpg.rf.5e9abe3274e7b5f21773768e89be8684.jpg,Helmet,182,144,194,156
3156_jpg.rf.6fbffac6d4d82bf10549cca67ce8ad44.jpg,Helmet,230,145,256,181
3156_jpg.rf.6fbffac6d4d82bf10549cca67ce8ad44.jpg,Helmet,153,200,177,220
3156_jpg.rf.6fbffac6d4d82bf10549cca67ce8ad44.jpg,Helmet,72,12,115,58
3156_jpg.rf.6fbffac6d4d82bf10549cca67ce8ad44.jpg,Helmet,180,69,213,112
3157_jpg.rf.02494fdd6b0d2ee1e1d0e2b18252f405.jpg,None,96,76,108,99
3157_jpg.rf.02494fdd6b0d2ee1e1d0e2b18252f405.jpg,None,180,67,193,90
3157_jpg.rf.02494fdd6b0d2ee1e1d0e2b18252f405.jpg,None,138,65,148,87
3158_jpg.rf.e1940251595e602847936a9bb4c16633.jpg,Helmet,233,23,254,51
3158_jpg.rf.e1940251595e602847936a9bb4c16633.jpg,Helmet,254,8,284,40
3158_jpg.rf.e1940251595e602847936a9bb4c16633.jpg,Helmet,182,61,202,81
3158_jpg.rf.e1940251595e602847936a9bb4c16633.jpg,Helmet,142,43,165,75
3158_jpg.rf.e1940251595e602847936a9bb4c16633.jpg,Helmet,77,4,103,34
3159_jpg.rf.e9bf1dea2c677496a19d1b0981953384.jpg,None,112,73,140,118
3161_jpg.rf.54122007b5b2bd2f7ae5b807ec298ada.jpg,Helmet,53,10,136,118
3161_jpg.rf.54122007b5b2bd2f7ae5b807ec298ada.jpg,Helmet,136,53,184,118
3162_jpg.rf.34e4fc72526bdf2a61cf206aed06e17c.jpg,Helmet,88,99,92,105
3162_jpg.rf.34e4fc72526bdf2a61cf206aed06e17c.jpg,Helmet,116,108,123,115
3162_jpg.rf.34e4fc72526bdf2a61cf206aed06e17c.jpg,Helmet,149,113,157,118
3162_jpg.rf.34e4fc72526bdf2a61cf206aed06e17c.jpg,Helmet,64,113,69,119
3162_jpg.rf.34e4fc72526bdf2a61cf206aed06e17c.jpg,Helmet,243,113,253,123
3162_jpg.rf.34e4fc72526bdf2a61cf206aed06e17c.jpg,Helmet,189,118,199,127
3162_jpg.rf.34e4fc72526bdf2a61cf206aed06e17c.jpg,Helmet,83,132,93,142
3162_jpg.rf.34e4fc72526bdf2a61cf206aed06e17c.jpg,Helmet,121,52,125,57
3162_jpg.rf.34e4fc72526bdf2a61cf206aed06e17c.jpg,Helmet,69,60,74,65
3162_jpg.rf.34e4fc72526bdf2a61cf206aed06e17c.jpg,Helmet,171,85,176,91
3162_jpg.rf.34e4fc72526bdf2a61cf206aed06e17c.jpg,Helmet,130,87,134,92
3162_jpg.rf.34e4fc72526bdf2a61cf206aed06e17c.jpg,Helmet,194,91,200,95
3162_jpg.rf.34e4fc72526bdf2a61cf206aed06e17c.jpg,Helmet,134,93,140,97
3163_jpg.rf.5cb968d35a94cefc6a1bb00e43dd3ec3.jpg,Helmet,164,133,180,149
3164_jpg.rf.75155751d3c8464246750fe35e2a7d01.jpg,Helmet,57,7,79,32
3164_jpg.rf.75155751d3c8464246750fe35e2a7d01.jpg,Helmet,206,31,226,59
3164_jpg.rf.75155751d3c8464246750fe35e2a7d01.jpg,Helmet,25,34,44,68
3164_jpg.rf.75155751d3c8464246750fe35e2a7d01.jpg,Helmet,50,48,80,91
3164_jpg.rf.75155751d3c8464246750fe35e2a7d01.jpg,Helmet,220,61,252,121
3165_jpg.rf.14df331d78de9d0f5b35589277d14a8c.jpg,Helmet,141,68,166,117
3165_jpg.rf.14df331d78de9d0f5b35589277d14a8c.jpg,Helmet,233,40,271,70
3165_jpg.rf.14df331d78de9d0f5b35589277d14a8c.jpg,Helmet,59,9,83,44
3165_jpg.rf.14df331d78de9d0f5b35589277d14a8c.jpg,Helmet,43,19,75,54
3165_jpg.rf.14df331d78de9d0f5b35589277d14a8c.jpg,Helmet,97,52,125,92
3166_jpg.rf.40acd773c1055d3a4da9ed3d1d755e50.jpg,Helmet,161,76,219,130
3167_jpg.rf.61725f89bc607ae75638172081ac1d31.jpg,Helmet,144,104,157,130
3167_jpg.rf.61725f89bc607ae75638172081ac1d31.jpg,Helmet,194,116,215,138
3167_jpg.rf.61725f89bc607ae75638172081ac1d31.jpg,Helmet,212,203,233,222
3169_jpg.rf.d1d5221665af4ce9f98b1c65b381ec86.jpg,Helmet,207,121,243,169
3170_jpg.rf.4b28fdc3c9155cf6028649b6e859befc.jpg,Helmet,61,140,73,155
3170_jpg.rf.4b28fdc3c9155cf6028649b6e859befc.jpg,Helmet,122,120,138,143
3170_jpg.rf.4b28fdc3c9155cf6028649b6e859befc.jpg,Helmet,110,153,121,176
3170_jpg.rf.4b28fdc3c9155cf6028649b6e859befc.jpg,Helmet,180,162,193,177
3170_jpg.rf.4b28fdc3c9155cf6028649b6e859befc.jpg,Helmet,190,195,203,218
3170_jpg.rf.4b28fdc3c9155cf6028649b6e859befc.jpg,Helmet,192,167,200,181
3170_jpg.rf.4b28fdc3c9155cf6028649b6e859befc.jpg,Helmet,248,155,266,174
3170_jpg.rf.4b28fdc3c9155cf6028649b6e859befc.jpg,Helmet,266,152,276,170
3170_jpg.rf.4b28fdc3c9155cf6028649b6e859befc.jpg,Helmet,55,162,61,172
3170_jpg.rf.4b28fdc3c9155cf6028649b6e859befc.jpg,Helmet,47,165,54,175
3170_jpg.rf.4b28fdc3c9155cf6028649b6e859befc.jpg,Helmet,27,141,38,157
3170_jpg.rf.4b28fdc3c9155cf6028649b6e859befc.jpg,Helmet,14,111,32,133
3170_jpg.rf.4b28fdc3c9155cf6028649b6e859befc.jpg,Helmet,2,76,19,106
3171_jpg.rf.b3719767974a6446755aef34c0c2b792.jpg,Helmet,103,96,162,160
3172_jpg.rf.1640176b14c69a492003856d4231c19d.jpg,None,104,26,118,70
3172_jpg.rf.1640176b14c69a492003856d4231c19d.jpg,None,35,25,44,47
3172_jpg.rf.1640176b14c69a492003856d4231c19d.jpg,None,3,23,8,43
3172_jpg.rf.1640176b14c69a492003856d4231c19d.jpg,Helmet,218,6,235,41
3172_jpg.rf.1640176b14c69a492003856d4231c19d.jpg,Helmet,226,15,247,56
3172_jpg.rf.1640176b14c69a492003856d4231c19d.jpg,Helmet,249,0,277,26
3172_jpg.rf.1640176b14c69a492003856d4231c19d.jpg,Helmet,276,0,297,26
3172_jpg.rf.1640176b14c69a492003856d4231c19d.jpg,Helmet,151,1,173,21
3172_jpg.rf.1640176b14c69a492003856d4231c19d.jpg,Helmet,112,7,125,26
3172_jpg.rf.1640176b14c69a492003856d4231c19d.jpg,Helmet,99,3,112,24
3172_jpg.rf.1640176b14c69a492003856d4231c19d.jpg,Helmet,88,21,100,37
3172_jpg.rf.1640176b14c69a492003856d4231c19d.jpg,Helmet,72,16,88,43
3173_jpg.rf.c88d48aa1e10132c9d1297459094b6ce.jpg,Helmet,206,108,231,136
3173_jpg.rf.c88d48aa1e10132c9d1297459094b6ce.jpg,Helmet,225,81,254,116
3173_jpg.rf.c88d48aa1e10132c9d1297459094b6ce.jpg,Helmet,174,89,204,118
3173_jpg.rf.c88d48aa1e10132c9d1297459094b6ce.jpg,Helmet,145,96,173,124
3173_jpg.rf.c88d48aa1e10132c9d1297459094b6ce.jpg,Helmet,100,97,123,127
3173_jpg.rf.c88d48aa1e10132c9d1297459094b6ce.jpg,Helmet,52,86,79,114
3173_jpg.rf.c88d48aa1e10132c9d1297459094b6ce.jpg,Helmet,20,97,52,126
3176_jpg.rf.95aacf13b3e8de49d2875bbc4221c39d.jpg,Helmet,191,24,215,59
3177_jpg.rf.4ad262a1e13ea3555bc775084ac14617.jpg,Helmet,94,23,116,50
3178_jpg.rf.eff143e94acfe6b1faae4902f2c94ea1.jpg,Helmet,64,49,86,69
3178_jpg.rf.eff143e94acfe6b1faae4902f2c94ea1.jpg,Helmet,213,48,244,74
3178_jpg.rf.eff143e94acfe6b1faae4902f2c94ea1.jpg,Helmet,16,56,44,75
3178_jpg.rf.eff143e94acfe6b1faae4902f2c94ea1.jpg,Helmet,194,56,213,76
3178_jpg.rf.eff143e94acfe6b1faae4902f2c94ea1.jpg,Helmet,121,61,138,79
3178_jpg.rf.eff143e94acfe6b1faae4902f2c94ea1.jpg,Helmet,157,63,174,85
3178_jpg.rf.eff143e94acfe6b1faae4902f2c94ea1.jpg,Helmet,79,67,105,84
3179_jpg.rf.dbac1b7ea8dfd3619aa0b060ef583cf0.jpg,Helmet,163,72,181,95
3179_jpg.rf.dbac1b7ea8dfd3619aa0b060ef583cf0.jpg,Helmet,158,52,178,72
3179_jpg.rf.dbac1b7ea8dfd3619aa0b060ef583cf0.jpg,Helmet,221,60,234,71
3179_jpg.rf.dbac1b7ea8dfd3619aa0b060ef583cf0.jpg,Helmet,257,97,270,117
3179_jpg.rf.dbac1b7ea8dfd3619aa0b060ef583cf0.jpg,Helmet,120,60,136,75
3179_jpg.rf.dbac1b7ea8dfd3619aa0b060ef583cf0.jpg,Helmet,75,76,97,107
3179_jpg.rf.dbac1b7ea8dfd3619aa0b060ef583cf0.jpg,Helmet,61,56,82,84
3181_jpg.rf.73f499f52af3d63ecb51a45a466eef9a.jpg,Helmet,79,55,106,99
3181_jpg.rf.73f499f52af3d63ecb51a45a466eef9a.jpg,Helmet,66,8,97,55
3181_jpg.rf.73f499f52af3d63ecb51a45a466eef9a.jpg,Helmet,39,11,77,61
3181_jpg.rf.73f499f52af3d63ecb51a45a466eef9a.jpg,Helmet,193,43,224,79
3181_jpg.rf.73f499f52af3d63ecb51a45a466eef9a.jpg,Helmet,154,62,167,77
3181_jpg.rf.73f499f52af3d63ecb51a45a466eef9a.jpg,Helmet,126,161,153,208
3181_jpg.rf.73f499f52af3d63ecb51a45a466eef9a.jpg,Helmet,203,210,238,245
3182_jpg.rf.8a7816bc5388ce188ebd3ccd8c0f17b1.jpg,Mask,235,39,252,54
3182_jpg.rf.8a7816bc5388ce188ebd3ccd8c0f17b1.jpg,Helmet,233,2,261,33
3182_jpg.rf.8a7816bc5388ce188ebd3ccd8c0f17b1.jpg,Helmet,199,21,215,39
3182_jpg.rf.8a7816bc5388ce188ebd3ccd8c0f17b1.jpg,Helmet,178,43,184,50
3182_jpg.rf.8a7816bc5388ce188ebd3ccd8c0f17b1.jpg,Helmet,155,41,161,49
3182_jpg.rf.8a7816bc5388ce188ebd3ccd8c0f17b1.jpg,Mask,147,45,152,51
3182_jpg.rf.8a7816bc5388ce188ebd3ccd8c0f17b1.jpg,Mask,80,41,92,53
3182_jpg.rf.8a7816bc5388ce188ebd3ccd8c0f17b1.jpg,Helmet,145,37,154,45
3182_jpg.rf.8a7816bc5388ce188ebd3ccd8c0f17b1.jpg,Helmet,129,43,135,48
3182_jpg.rf.8a7816bc5388ce188ebd3ccd8c0f17b1.jpg,Helmet,74,16,95,40
3182_jpg.rf.8a7816bc5388ce188ebd3ccd8c0f17b1.jpg,Mask,60,108,65,115
3182_jpg.rf.8a7816bc5388ce188ebd3ccd8c0f17b1.jpg,Helmet,58,98,69,111
3182_jpg.rf.8a7816bc5388ce188ebd3ccd8c0f17b1.jpg,Helmet,7,54,12,59
3182_jpg.rf.8a7816bc5388ce188ebd3ccd8c0f17b1.jpg,Helmet,41,77,48,84
3183_jpg.rf.e4f11416ef508512825ddddb859f8ead.jpg,Helmet,201,97,214,107
3183_jpg.rf.e4f11416ef508512825ddddb859f8ead.jpg,Helmet,192,97,200,109
3183_jpg.rf.e4f11416ef508512825ddddb859f8ead.jpg,Helmet,43,100,53,110
3183_jpg.rf.e4f11416ef508512825ddddb859f8ead.jpg,Helmet,235,99,246,113
3183_jpg.rf.e4f11416ef508512825ddddb859f8ead.jpg,Helmet,118,83,128,99
3184_jpg.rf.bd314cf4daac9ac3f5fce75ccbd9a753.jpg,Helmet,203,112,234,135
3184_jpg.rf.bd314cf4daac9ac3f5fce75ccbd9a753.jpg,Helmet,84,122,105,159
3186_jpg.rf.85ca4ed2ea90078004a684fba041b465.jpg,Helmet,71,9,123,78
3186_jpg.rf.85ca4ed2ea90078004a684fba041b465.jpg,Helmet,203,73,234,100
3188_jpg.rf.191b5fe2725ab50437bfa6ca9ed9dc4c.jpg,Helmet,221,106,267,184
3189_jpg.rf.1e680a2eed248f21c9b17d93fd2644c6.jpg,Helmet,104,0,214,74
3190_jpg.rf.2b4e0ccf52cc6028722038abd6aeb631.jpg,None,102,85,112,116
3190_jpg.rf.2b4e0ccf52cc6028722038abd6aeb631.jpg,None,192,92,204,113
3190_jpg.rf.2b4e0ccf52cc6028722038abd6aeb631.jpg,None,192,92,203,115
3190_jpg.rf.2b4e0ccf52cc6028722038abd6aeb631.jpg,None,92,97,102,129
3190_jpg.rf.2b4e0ccf52cc6028722038abd6aeb631.jpg,None,65,100,83,132
3190_jpg.rf.2b4e0ccf52cc6028722038abd6aeb631.jpg,None,211,109,225,133
3190_jpg.rf.2b4e0ccf52cc6028722038abd6aeb631.jpg,None,237,118,255,149
3190_jpg.rf.2b4e0ccf52cc6028722038abd6aeb631.jpg,None,4,142,41,226
3190_jpg.rf.2b4e0ccf52cc6028722038abd6aeb631.jpg,None,260,179,290,247
3190_jpg.rf.2b4e0ccf52cc6028722038abd6aeb631.jpg,None,130,43,144,64
3190_jpg.rf.2b4e0ccf52cc6028722038abd6aeb631.jpg,Helmet,111,42,130,72
3190_jpg.rf.2b4e0ccf52cc6028722038abd6aeb631.jpg,None,237,53,244,69
3190_jpg.rf.2b4e0ccf52cc6028722038abd6aeb631.jpg,Helmet,162,58,171,73
3190_jpg.rf.2b4e0ccf52cc6028722038abd6aeb631.jpg,None,192,58,200,73
3190_jpg.rf.2b4e0ccf52cc6028722038abd6aeb631.jpg,None,157,59,164,73
3190_jpg.rf.2b4e0ccf52cc6028722038abd6aeb631.jpg,None,216,60,223,74
3190_jpg.rf.2b4e0ccf52cc6028722038abd6aeb631.jpg,None,173,62,181,76
3190_jpg.rf.2b4e0ccf52cc6028722038abd6aeb631.jpg,None,203,66,210,78
3190_jpg.rf.2b4e0ccf52cc6028722038abd6aeb631.jpg,None,227,90,236,108
3191_jpg.rf.3f8b0acc2001e3a5219e5d548280eae7.jpg,Helmet,220,35,255,72
3191_jpg.rf.3f8b0acc2001e3a5219e5d548280eae7.jpg,Helmet,47,39,88,108
3192_jpg.rf.f68393cd5a16b2e91510321cccf48f0a.jpg,Helmet,143,108,158,133
3192_jpg.rf.f68393cd5a16b2e91510321cccf48f0a.jpg,Helmet,157,46,173,68
3192_jpg.rf.f68393cd5a16b2e91510321cccf48f0a.jpg,Helmet,172,109,186,125
3192_jpg.rf.f68393cd5a16b2e91510321cccf48f0a.jpg,Helmet,53,31,68,53
3193_jpg.rf.c1734d8b3aec0ce9a3883f7baebf1fa2.jpg,Helmet,52,192,59,198
3194_jpg.rf.9cabc0db75cf49e3bc94e11477f31202.jpg,Helmet,184,131,196,144
3194_jpg.rf.9cabc0db75cf49e3bc94e11477f31202.jpg,Helmet,178,135,188,145
3194_jpg.rf.9cabc0db75cf49e3bc94e11477f31202.jpg,Helmet,152,143,166,159
3194_jpg.rf.9cabc0db75cf49e3bc94e11477f31202.jpg,Helmet,115,133,128,149
3194_jpg.rf.9cabc0db75cf49e3bc94e11477f31202.jpg,Helmet,84,142,96,157
3194_jpg.rf.9cabc0db75cf49e3bc94e11477f31202.jpg,Helmet,65,138,78,153
3194_jpg.rf.9cabc0db75cf49e3bc94e11477f31202.jpg,Helmet,41,148,51,164
3195_jpg.rf.e6f41ab295e1ab7c63e8805a262d6313.jpg,Helmet,35,9,126,72
3195_jpg.rf.e6f41ab295e1ab7c63e8805a262d6313.jpg,Helmet,228,38,285,104
3196_jpg.rf.e106b9a217dbd08b7ba8fe69d52c7d93.jpg,Mask,132,73,139,81
3196_jpg.rf.e106b9a217dbd08b7ba8fe69d52c7d93.jpg,Helmet,68,59,81,72
3196_jpg.rf.e106b9a217dbd08b7ba8fe69d52c7d93.jpg,Helmet,131,58,143,75
3196_jpg.rf.e106b9a217dbd08b7ba8fe69d52c7d93.jpg,Helmet,205,40,219,57
3197_jpg.rf.34bfe9d6fb31318be1f23034ffeec09e.jpg,None,166,244,179,272
3197_jpg.rf.34bfe9d6fb31318be1f23034ffeec09e.jpg,None,75,179,89,204
3197_jpg.rf.34bfe9d6fb31318be1f23034ffeec09e.jpg,None,246,5,260,31
3198_jpg.rf.d061d53cdd6d2db93da4d9606278bca1.jpg,Helmet,175,109,181,119
3198_jpg.rf.d061d53cdd6d2db93da4d9606278bca1.jpg,Helmet,214,111,219,120
3198_jpg.rf.d061d53cdd6d2db93da4d9606278bca1.jpg,Helmet,230,115,237,123
3198_jpg.rf.d061d53cdd6d2db93da4d9606278bca1.jpg,Helmet,246,109,253,116
3198_jpg.rf.d061d53cdd6d2db93da4d9606278bca1.jpg,Helmet,284,110,292,118
3198_jpg.rf.d061d53cdd6d2db93da4d9606278bca1.jpg,Helmet,168,147,176,157
3198_jpg.rf.d061d53cdd6d2db93da4d9606278bca1.jpg,Helmet,45,111,50,118
3198_jpg.rf.d061d53cdd6d2db93da4d9606278bca1.jpg,Helmet,46,129,53,137
3198_jpg.rf.d061d53cdd6d2db93da4d9606278bca1.jpg,Helmet,40,112,45,119
3198_jpg.rf.d061d53cdd6d2db93da4d9606278bca1.jpg,Helmet,33,109,39,116
3198_jpg.rf.d061d53cdd6d2db93da4d9606278bca1.jpg,Helmet,15,106,20,114
3198_jpg.rf.d061d53cdd6d2db93da4d9606278bca1.jpg,Helmet,15,74,21,79
3198_jpg.rf.d061d53cdd6d2db93da4d9606278bca1.jpg,Helmet,159,112,163,117
